label,drop_max,cd_early,cd_mid,cd_late,cd_noctx_mid,move_top,move_rand,move_len,move_lex,move_first
1,0.5284812956323549,7.76931131236237,8.852736298605468,8.052991805192125,8.393815572777074,9.777582168579102,2.722658157348633,2.722658157348633,1.7027645111083984,2.722658157348633
1,0.32132928637147884,7.302907355491994,9.143747343319824,7.338698865742864,8.612602507604647,6.2218017578125,2.3398818969726562,2.3398818969726562,3.0751700401306152,2.3398818969726562
1,0.3363767486348172,6.169385919764035,7.82682225780119,6.429299966667266,7.475428060058046,5.035949230194092,1.998408555984497,1.7787411212921143,2.496995449066162,7.220278739929199
1,1.1534063082271369,5.7754808640885065,8.210786829052878,6.142182740051818,7.768432543536694,9.528738975524902,1.6776350736618042,4.585626602172852,4.585626602172852,1.794573426246643
1,0.8874996452028159,7.1353017152031715,8.662511495578885,6.871982538191282,8.13914206287353,10.238142013549805,1.342037320137024,2.8638672828674316,1.929621696472168,1.929621696472168
1,0.37508349909507266,9.402755274014513,11.521962331181097,9.531795297713646,10.487508548712093,4.674583911895752,3.3121352195739746,2.712451219558716,8.060897827148438,8.060897827148438
1,0.6048330603139062,7.835758319001589,9.434800384971359,7.35275719121751,9.081533028270657,6.97625732421875,1.0560767650604248,4.182144641876221,4.182144641876221,1.364946722984314
0,0.4978431329611521,8.027129299671113,8.98044816850042,8.11078056564561,8.488739599721956,9.902752876281738,2.3480048179626465,2.362902879714966,2.3480048179626465,2.362902879714966
0,0.7277116048599396,7.637372129707711,8.83819845766489,7.7484370742051745,8.245967979118527,10.38966178894043,2.04487943649292,4.876702308654785,4.876702308654785,4.876702308654785
0,0.5874455738705114,8.167271599120749,9.390672617222382,7.5561858691972335,9.137163390671864,6.25037956237793,1.7569248676300049,2.1931660175323486,2.1931660175323486,2.1931660175323486
0,0.4540880966590794,9.759879668804011,11.713756256603094,8.901576307677445,11.224631984505178,9.154488563537598,3.0653951168060303,3.0653951168060303,7.367359161376953,7.367359161376953
0,0.410471498929753,7.725133029222635,9.199513875299518,7.310464891455386,8.59808219533495,4.956146717071533,6.518650054931641,2.1506776809692383,2.498420000076294,6.518650054931641
0,0.37183658791816926,8.95566565316395,10.899925740047738,8.597289908930557,10.351282867592177,5.6179070472717285,5.834578990936279,5.834578990936279,5.834578990936279,5.834578990936279
0,0.6838048361044639,7.508477888367727,8.107730228160055,7.04218885840043,7.663855679007688,11.734593391418457,1.8243262767791748,1.93279230594635,1.8334137201309204,1.8334137201309204
0,0.9644765782972273,7.560743782979723,8.829054278578603,7.09232277327167,7.718483622565829,12.273477554321289,3.512709140777588,2.062166213989258,3.512709140777588,1.937633752822876
0,1.3950077407468295,9.481338302979701,10.528045229963336,9.385893874732114,9.727151319283786,13.556469917297363,4.991024971008301,4.991024971008301,5.685329437255859,2.7932300567626953
0,0.5775036143898388,8.253573937102797,10.513269781233628,8.851660129898326,9.91995816803425,9.136934280395508,4.003073215484619,4.003073215484619,6.132271766662598,6.132271766662598
0,0.3711426699650712,9.353551269201942,10.189726341561494,8.841196261385269,8.994710354234236,4.656022071838379,7.750962734222412,5.987105369567871,6.471405982971191,7.750962734222412
0,0.8361525957593153,7.902850623873587,9.444022765660836,7.69091030691421,8.992225080542745,9.73696517944336,1.5784493684768677,1.774406909942627,1.7498489618301392,1.5784493684768677
0,1.07542105877219,7.761332999544683,9.256918996985226,7.718971096389483,8.019844690851421,14.873565673828125,1.655315637588501,2.293200969696045,3.3959999084472656,2.201148271560669
0,0.8661179859716925,7.545785950329486,9.76117069333256,8.06349351658919,8.952157767507776,13.122136116027832,2.1888556480407715,3.496941566467285,4.243396759033203,4.243396759033203
0,0.6882421644931431,9.532545012187844,10.945465346776459,8.62595370821606,10.142594698150177,11.066205024719238,3.22281813621521,6.93121862411499,6.93121862411499,3.369845151901245
0,0.35602504421484615,8.88114891797709,10.944551509218599,9.915874564526863,10.504965202728593,6.747564792633057,2.404542922973633,2.404542922973633,6.560263156890869,6.560263156890869
0,0.659893311043561,8.925855825610011,10.218093784985838,8.671644529287967,9.95344757721623,9.852836608886719,4.552504062652588,4.645124912261963,4.552504062652588,2.7976603507995605
0,0.3468414479144128,8.337550233995573,9.726614025455573,8.231671177538134,9.212333025144558,8.638192176818848,3.4194469451904297,4.1374125480651855,4.1374125480651855,4.1374125480651855
0,0.6528233532009108,8.5959888533695,9.681399109184644,8.334469549268524,8.762603553297927,11.259654998779297,3.1194586753845215,3.1194586753845215,3.1194586753845215,2.367513656616211
0,0.40845765399586287,11.645127011661122,11.156201397497846,9.028853807332302,11.351203242283562,6.8425469398498535,4.405209064483643,4.405209064483643,6.462883472442627,6.462883472442627
0,0.5591493289371917,7.791880888349206,9.458601053291062,7.903740344591541,9.091753445422702,9.621225357055664,1.3539397716522217,1.842047095298767,1.3539397716522217,1.842047095298767
0,0.8001115145192998,9.022080778044849,10.578759990297442,8.606085451605423,9.371957556989432,10.034093856811523,3.535496473312378,3.0625498294830322,6.527042865753174,6.527042865753174
0,0.6348096417743091,9.043658078047706,10.989526080617615,8.672866119563837,10.134923737440296,11.72570514678955,2.4917759895324707,4.1912055015563965,2.4917759895324707,3.151402473449707
0,0.3231099027012982,8.399757689129213,10.100182956448169,9.031068860539397,9.559161956088387,6.564934253692627,1.9689053297042847,3.8170008659362793,3.8170008659362793,3.8170008659362793
0,0.7037020671279515,7.89822224577606,10.038303890119415,8.306316353834355,9.446877976210782,7.1012701988220215,2.0851573944091797,2.178225040435791,2.178225040435791,7.9690961837768555
0,0.37996012645977534,9.414684601642016,10.408532370155202,8.456631941895253,9.47251793020664,6.449351787567139,5.390933036804199,3.796546220779419,5.390933036804199,3.0114829540252686
0,0.737723799657415,7.697178905545952,9.445755419512732,7.772865341094885,8.572936531128951,10.712397575378418,3.5071663856506348,3.5071663856506348,3.5071663856506348,2.5843772888183594
0,0.6548795122005686,8.643498180615877,10.525206831177034,7.6484765996753845,9.111688949559667,8.734514236450195,8.523740768432617,6.452298641204834,6.452298641204834,8.523740768432617
0,0.4609354143718762,9.860025889334379,11.123798604900491,9.521043250432134,9.587533628138464,8.918527603149414,6.350237846374512,11.02877140045166,11.02877140045166,11.02877140045166
0,0.40858271163679605,9.735812641341873,11.431980458899643,8.57086298744503,10.315834098491617,5.999119758605957,4.879313945770264,4.879313945770264,5.151939392089844,3.6015408039093018
0,0.6458412202961887,8.253966381945885,10.801740834534364,8.508069210299336,10.027936164449132,8.218228340148926,2.604257583618164,2.604257583618164,6.868591785430908,6.868591785430908
0,0.37046620935575614,8.686183845881022,9.647239338133929,7.221215465718937,9.27281068052933,7.542159557342529,2.3566854000091553,2.3566854000091553,2.325345993041992,2.3566854000091553
0,0.37627670271756825,8.822369990951705,10.339337374912807,8.442850017471208,10.350549878678905,7.176588535308838,5.77077579498291,3.322556257247925,5.77077579498291,5.77077579498291
0,0.40535526663332094,7.8317225969383255,9.596008207581589,7.799855466399645,8.787017282265987,3.9214916229248047,4.552893161773682,4.552893161773682,4.552893161773682,10.513032913208008
0,1.1660480386353689,8.272380702560852,9.549981306347302,7.472530208811454,8.370001412442972,11.842811584472656,3.3264617919921875,3.3264617919921875,1.8583834171295166,1.0717464685440063
0,0.45509414842245816,7.239457588208172,9.33433073500137,7.587529054098413,8.645744503134443,9.952888488769531,2.0254359245300293,1.9550886154174805,2.0948472023010254,2.0254359245300293
0,0.9667787707510855,10.151206261805727,10.581634388695571,8.526140344446013,10.655151520776133,10.682884216308594,4.364193916320801,4.364193916320801,6.1315202713012695,4.622949123382568
0,0.5403367046140091,8.828016502323036,9.735327571806284,7.767395325844597,9.340913003306296,6.420245170593262,2.9557700157165527,8.219868659973145,8.219868659973145,8.219868659973145
0,0.5461407425412026,9.444138396338712,11.264532677249958,8.705540024482676,9.950401038495924,8.606210708618164,4.66018009185791,9.241268157958984,9.241268157958984,9.241268157958984
0,0.6003092244604152,8.044732610547351,10.024355346729736,8.33030181579502,9.473452358528588,6.853344917297363,4.863226890563965,3.060823678970337,5.545304775238037,4.863226890563965
0,0.6659851850867229,6.447904668572904,8.133738845170681,6.659121645791129,7.498518044737023,9.193936347961426,2.797935962677002,2.797935962677002,4.407447814941406,2.797935962677002
0,0.32496090225619156,7.753086512544372,9.770692977024087,7.533841855527603,9.05628431010691,8.886725425720215,4.639585018157959,4.639585018157959,4.639585018157959,4.406254768371582
0,0.38841543819391516,8.077759295083442,10.683879078234124,9.3949844016208,10.62241717646779,7.753386497497559,5.372838497161865,4.992175102233887,5.372838497161865,5.372838497161865
0,0.31660876218477196,7.346739707488701,9.357954748425191,7.792074486143245,9.027119327821241,7.492539405822754,3.6670303344726562,3.6670303344726562,4.439567565917969,1.8535481691360474
0,0.6490209788113134,8.436975087874526,10.902407004817986,9.08919832407511,10.758863200066372,6.784266471862793,3.9291133880615234,4.621049404144287,2.990204095840454,4.621049404144287
0,0.5246972780671859,10.042172807117366,10.075035890806733,8.105912787968915,10.002763376870455,11.603475570678711,3.1765308380126953,4.135379791259766,4.135379791259766,3.753106117248535
0,0.6466455219239773,9.533429286136775,11.341644565573086,8.783061529265629,11.10732123356271,5.901305198669434,7.965916156768799,4.099341869354248,7.965916156768799,7.965916156768799
0,0.5022979459167719,8.779276297524063,9.878405160457609,8.552227708484365,9.380903349548884,9.771745681762695,4.5059099197387695,4.5059099197387695,7.165895938873291,7.165895938873291
0,0.45911096541275304,7.856272536503038,9.28434438116781,7.467419122571538,8.938814921745143,7.719749450683594,1.8638160228729248,2.3582327365875244,1.8638160228729248,1.4035148620605469
0,0.8976915302568865,6.169572696571281,8.370621645242302,6.445774274348665,7.8837271309775865,9.793168067932129,2.4003353118896484,2.4003353118896484,1.820967197418213,2.4003353118896484
0,0.5656063711116336,9.609162424130396,11.072495740670643,7.633325719782597,10.306510337280676,6.858494281768799,3.8876473903656006,7.547447681427002,7.547447681427002,7.547447681427002
0,0.7748683134785763,8.987673467911419,10.34362514260666,9.055007506110108,9.910672365851424,10.243037223815918,2.4312193393707275,4.938253402709961,4.938253402709961,4.938253402709961
0,0.19450820960231385,10.361086972460816,11.458152577765448,8.983815485483326,10.743417045577202,5.08406400680542,2.9792439937591553,2.9792439937591553,5.417154312133789,3.5325093269348145
0,0.28222151902395337,8.747467421133827,10.424281055310516,8.717639518481572,9.917684977481866,3.4820716381073,2.0019760131835938,6.6424102783203125,6.6424102783203125,6.6424102783203125
0,0.2827252422191426,8.50920788571058,10.274091548248013,9.120472055417636,10.091307247733019,8.534895896911621,4.186617374420166,5.984076023101807,5.984076023101807,3.5166289806365967
0,0.5847220196160682,9.612990045287743,11.474426570785472,9.895919572110188,10.646280702734469,7.091697692871094,2.9760453701019287,6.1052398681640625,6.1052398681640625,6.1052398681640625
0,0.5547448193363602,8.05665618260857,9.639097540104721,8.430965380817256,9.173930342167168,5.98335075378418,2.042726993560791,3.368495225906372,5.882693290710449,8.82658863067627
0,0.5048846094798682,9.133888532275348,11.253573705345017,8.847222656505162,11.128899268474676,9.660200119018555,3.792038679122925,3.792038679122925,4.3526387214660645,4.3526387214660645
0,0.21989328735946628,8.480080960860255,9.53725959192067,8.15838646541543,9.48250984870055,9.833559036254883,3.250762939453125,4.918854713439941,4.918854713439941,2.72430157661438
0,1.0598815849898362,10.723242570024231,11.301151125511959,8.963658448540608,9.944627179283632,10.664873123168945,5.203456401824951,5.203456401824951,5.249919891357422,5.203456401824951
0,0.756005050383639,6.943745540271793,8.96659239951552,7.200931948526911,8.345182034740189,10.085280418395996,1.713484287261963,2.308225154876709,2.308225154876709,1.6861259937286377
0,0.5360997204458395,9.684086135862422,10.606041522527448,7.744002818009494,10.067354368116394,5.46290922164917,6.019630432128906,5.313600063323975,5.313600063323975,6.019630432128906
0,0.5681783067836016,9.102252698144547,10.180962209974325,9.293512966023984,10.117508792405376,9.896869659423828,2.9019768238067627,3.9436652660369873,6.759641170501709,6.759641170501709
